ID,User,Email,Phone,Tags,Extra data,Registered At,Last Login,City,Currency,Balance,Reg. finished,Identity,Location,Disabled,Deleted,Last deposit,Status
PL16792,david_khumalo57,david_khumalo57@example.co.za,+27605774960,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1364.77,TRUE,8405055123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16793,sipho_mokoena39,sipho_mokoena39@example.co.za,+27716755173,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,2530.34,TRUE,8911065123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16794,pieter_mokoena11,pieter_mokoena11@example.co.za,+27716638409,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,2995.92,TRUE,7107205123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16795,pieter_botha85,pieter_botha85@example.co.za,+27607514185,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,2832.0,TRUE,8406155123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16796,david_khumalo10,david_khumalo10@example.co.za,+27827567175,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,2656.45,TRUE,9210175123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16797,thabo_zulu92,thabo_zulu92@example.co.za,+27714385864,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1055.1,TRUE,8410035123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16798,david_ndlovu54,david_ndlovu54@example.co.za,+27717324689,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2846.21,TRUE,7804195123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL16799,naledi_khumalo22,naledi_khumalo22@example.co.za,+27826641619,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1517.55,TRUE,7708275123081,Randburg Branch,FALSE,FALSE,2026-05-15,Active
PL16800,zama_ndlovu28,zama_ndlovu28@example.co.za,+27826987572,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,786.16,TRUE,8003035123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16801,naledi_smith37,naledi_smith37@example.co.za,+27716673106,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2965.65,TRUE,8306235123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16802,david_botha84,david_botha84@example.co.za,+27718281814,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,324.75,TRUE,9011225123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL16803,pieter_khumalo38,pieter_khumalo38@example.co.za,+27826220286,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2044.58,TRUE,8605115123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16804,michael_smith29,michael_smith29@example.co.za,+27605533660,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1695.1,TRUE,9507065123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16805,johan_ndlovu84,johan_ndlovu84@example.co.za,+27606755579,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1545.86,TRUE,6504095123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16806,sipho_smith11,sipho_smith11@example.co.za,+27714307248,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1634.52,TRUE,7808155123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16807,pieter_botha97,pieter_botha97@example.co.za,+27822420027,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1939.84,TRUE,7801145123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16808,thabo_ndlovu99,thabo_ndlovu99@example.co.za,+27717438327,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2899.32,TRUE,6712195123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16809,michael_smith34,michael_smith34@example.co.za,+27718297669,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,765.85,TRUE,8812055123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL16810,david_smith23,david_smith23@example.co.za,+27714102087,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,567.21,TRUE,9404225123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16811,sarah_zulu76,sarah_zulu76@example.co.za,+27821989237,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,1474.16,TRUE,9001275123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16812,johan_botha65,johan_botha65@example.co.za,+27828569271,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,662.26,TRUE,8903265123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL16813,sipho_mokoena77,sipho_mokoena77@example.co.za,+27607211084,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,654.65,TRUE,7906145123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16814,david_khumalo54,david_khumalo54@example.co.za,+27602055674,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,505.25,TRUE,9612035123081,Randburg Branch,FALSE,FALSE,2026-05-15,Active
PL16815,david_smith18,david_smith18@example.co.za,+27823233683,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1224.71,TRUE,0608025123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16816,naledi_zulu67,naledi_zulu67@example.co.za,+27608272678,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,2860.24,TRUE,0004065123081,Randburg Branch,FALSE,FALSE,2026-05-15,Active
PL16817,sarah_smith73,sarah_smith73@example.co.za,+27719365261,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,745.61,TRUE,7212285123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16818,johan_van der merwe22,johan_van der merwe22@example.co.za,+27719768791,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1054.95,TRUE,9111285123081,White River Branch,FALSE,FALSE,2026-05-15,Active
PL16819,sarah_smith31,sarah_smith31@example.co.za,+27718382165,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1040.76,TRUE,8902175123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16820,thabo_botha57,thabo_botha57@example.co.za,+27718542647,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,1867.1,TRUE,7208275123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16821,sarah_zulu36,sarah_zulu36@example.co.za,+27717344276,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,2312.04,TRUE,7411095123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16822,michael_ndlovu44,michael_ndlovu44@example.co.za,+27718697166,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,2549.5,TRUE,0507265123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL16823,sarah_zulu94,sarah_zulu94@example.co.za,+27606227880,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,908.98,TRUE,7801025123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16824,michael_mokoena22,michael_mokoena22@example.co.za,+27605050117,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1946.35,TRUE,7410195123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16825,sipho_botha77,sipho_botha77@example.co.za,+27609469122,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1807.47,TRUE,9612185123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16826,sarah_mokoena62,sarah_mokoena62@example.co.za,+27606153948,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,814.15,TRUE,7903175123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16827,sipho_ndlovu38,sipho_ndlovu38@example.co.za,+27828614467,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2014.58,TRUE,7304075123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16828,naledi_khumalo25,naledi_khumalo25@example.co.za,+27712195307,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,1266.47,TRUE,7312215123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16829,sarah_ndlovu62,sarah_ndlovu62@example.co.za,+27601535696,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,607.06,TRUE,8212135123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16830,pieter_van der merwe88,pieter_van der merwe88@example.co.za,+27821202746,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,965.74,TRUE,0507025123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16831,thabo_khumalo61,thabo_khumalo61@example.co.za,+27604975976,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2147.61,TRUE,8302015123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL16832,sarah_zulu15,sarah_zulu15@example.co.za,+27603064071,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,279.56,TRUE,8211145123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16833,sarah_botha24,sarah_botha24@example.co.za,+27827953900,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1891.42,TRUE,7903195123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16834,david_khumalo98,david_khumalo98@example.co.za,+27717655268,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,976.34,TRUE,0208275123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16835,david_smith80,david_smith80@example.co.za,+27718896027,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,2673.2,TRUE,6606015123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16836,sipho_botha92,sipho_botha92@example.co.za,+27718822225,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,1900.24,TRUE,9005255123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16837,david_smith51,david_smith51@example.co.za,+27826866685,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2921.69,TRUE,9007255123081,White River Branch,FALSE,FALSE,2026-05-15,Active
PL16838,johan_van der merwe52,johan_van der merwe52@example.co.za,+27821002200,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,234.96,TRUE,8910125123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16839,johan_van der merwe75,johan_van der merwe75@example.co.za,+27607194806,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2082.24,TRUE,6910035123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16840,sarah_van der merwe98,sarah_van der merwe98@example.co.za,+27824280335,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2394.03,TRUE,0208235123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16841,thabo_mokoena44,thabo_mokoena44@example.co.za,+27715192386,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2602.29,TRUE,8207185123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16842,thabo_van der merwe66,thabo_van der merwe66@example.co.za,+27606558207,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2443.59,TRUE,8011185123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16843,thabo_smith84,thabo_smith84@example.co.za,+27608516675,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2308.95,TRUE,8305275123081,White River Branch,FALSE,FALSE,2026-05-15,Active
PL16844,johan_smith48,johan_smith48@example.co.za,+27826749844,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2058.02,TRUE,0204025123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16845,naledi_khumalo31,naledi_khumalo31@example.co.za,+27605196629,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,749.9,TRUE,7104285123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16846,michael_mokoena84,michael_mokoena84@example.co.za,+27607702855,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2328.28,TRUE,8401115123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16847,thabo_botha16,thabo_botha16@example.co.za,+27718431157,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2911.32,TRUE,7805065123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16848,pieter_mokoena45,pieter_mokoena45@example.co.za,+27715216125,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2876.83,TRUE,7806085123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16849,david_ndlovu53,david_ndlovu53@example.co.za,+27714651269,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1010.84,TRUE,0501145123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL16850,johan_van der merwe34,johan_van der merwe34@example.co.za,+27606291550,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2065.85,TRUE,0509175123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16851,johan_botha20,johan_botha20@example.co.za,+27601015669,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1730.36,TRUE,9506225123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL16852,naledi_smith62,naledi_smith62@example.co.za,+27606732471,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,567.27,TRUE,7203215123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16853,david_mokoena14,david_mokoena14@example.co.za,+27605105523,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,1592.9,TRUE,6604225123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16854,david_zulu18,david_zulu18@example.co.za,+27602054213,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,792.83,TRUE,8103055123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16855,johan_khumalo84,johan_khumalo84@example.co.za,+27821308617,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,52.51,TRUE,0704075123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL16856,sipho_botha49,sipho_botha49@example.co.za,+27826652953,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,829.96,TRUE,0112275123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16857,zama_zulu71,zama_zulu71@example.co.za,+27607173564,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2408.4,TRUE,7003285123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16858,sipho_mokoena88,sipho_mokoena88@example.co.za,+27719130421,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2600.78,TRUE,8312095123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL16859,thabo_zulu71,thabo_zulu71@example.co.za,+27714081834,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2998.42,TRUE,7812115123081,Randburg Branch,FALSE,FALSE,2026-05-15,Active
PL16860,zama_mokoena55,zama_mokoena55@example.co.za,+27609258337,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2578.05,TRUE,7810095123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL16861,johan_khumalo69,johan_khumalo69@example.co.za,+27713236002,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,473.15,TRUE,7102135123081,Randburg Branch,FALSE,FALSE,2026-05-15,Active
PL16862,michael_khumalo19,michael_khumalo19@example.co.za,+27714532512,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,670.37,TRUE,6502245123081,White River Branch,FALSE,FALSE,2026-05-15,Active
PL16863,zama_mokoena26,zama_mokoena26@example.co.za,+27716261915,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2675.33,TRUE,9406105123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16864,thabo_smith52,thabo_smith52@example.co.za,+27821875943,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,1991.92,TRUE,7009225123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16865,david_ndlovu89,david_ndlovu89@example.co.za,+27607621756,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1100.85,TRUE,9506055123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16866,pieter_van der merwe14,pieter_van der merwe14@example.co.za,+27608558512,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1184.95,TRUE,9903115123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16867,thabo_khumalo94,thabo_khumalo94@example.co.za,+27822379910,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1655.21,TRUE,0503275123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16868,johan_khumalo80,johan_khumalo80@example.co.za,+27602863685,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2765.65,TRUE,0301165123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL16869,johan_botha32,johan_botha32@example.co.za,+27829568706,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2598.03,TRUE,7610125123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16870,sipho_khumalo48,sipho_khumalo48@example.co.za,+27713003949,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,927.22,TRUE,6507265123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16871,zama_khumalo34,zama_khumalo34@example.co.za,+27719828914,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,554.98,TRUE,7001025123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16872,sipho_botha49,sipho_botha49@example.co.za,+27608756855,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,180.89,TRUE,7407055123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16873,thabo_smith29,thabo_smith29@example.co.za,+27606194604,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1340.14,TRUE,8706185123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16874,pieter_botha89,pieter_botha89@example.co.za,+27604768293,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1339.14,TRUE,7103195123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16875,naledi_zulu83,naledi_zulu83@example.co.za,+27822798151,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,336.97,TRUE,8908125123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16876,thabo_botha73,thabo_botha73@example.co.za,+27825188898,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1578.82,TRUE,9412035123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16877,naledi_smith67,naledi_smith67@example.co.za,+27711315799,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1005.46,TRUE,9603285123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16878,michael_van der merwe23,michael_van der merwe23@example.co.za,+27826502162,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,570.37,TRUE,6810215123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16879,michael_mokoena70,michael_mokoena70@example.co.za,+27823071116,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1292.95,TRUE,7702045123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16880,thabo_ndlovu97,thabo_ndlovu97@example.co.za,+27719318521,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,2557.69,TRUE,0010205123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL16881,pieter_mokoena10,pieter_mokoena10@example.co.za,+27608622788,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,1919.57,TRUE,9408235123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16882,zama_ndlovu95,zama_ndlovu95@example.co.za,+27603071816,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1896.08,TRUE,0011095123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16883,zama_zulu18,zama_zulu18@example.co.za,+27712548301,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,98.79,TRUE,0210075123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16884,johan_van der merwe35,johan_van der merwe35@example.co.za,+27716911126,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2642.43,TRUE,9208275123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL16885,johan_zulu37,johan_zulu37@example.co.za,+27601061243,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2586.22,TRUE,9308195123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL16886,zama_ndlovu47,zama_ndlovu47@example.co.za,+27609609183,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2774.77,TRUE,8511065123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16887,michael_zulu53,michael_zulu53@example.co.za,+27827505544,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2557.24,TRUE,6805125123081,White River Branch,FALSE,FALSE,2026-05-15,Active
PL16888,zama_botha75,zama_botha75@example.co.za,+27827635231,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,466.16,TRUE,7312175123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL16889,zama_khumalo35,zama_khumalo35@example.co.za,+27602433497,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2160.02,TRUE,9003265123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL16890,david_smith34,david_smith34@example.co.za,+27828699198,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1500.66,TRUE,0706155123081,Randburg Branch,FALSE,FALSE,2026-05-15,Active
PL16891,david_ndlovu41,david_ndlovu41@example.co.za,+27606482086,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,348.12,TRUE,0105045123081,White River Branch,FALSE,FALSE,2026-05-15,Active
PL16892,naledi_van der merwe68,naledi_van der merwe68@example.co.za,+27603660180,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,1309.68,TRUE,9508195123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL16893,sipho_mokoena17,sipho_mokoena17@example.co.za,+27605390253,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2902.43,TRUE,0206185123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16894,sipho_botha74,sipho_botha74@example.co.za,+27828290568,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,353.87,TRUE,0403165123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL16895,johan_khumalo17,johan_khumalo17@example.co.za,+27826128331,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,2921.36,TRUE,6503245123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL16896,pieter_ndlovu85,pieter_ndlovu85@example.co.za,+27826506074,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2725.91,TRUE,8808255123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL16897,naledi_van der merwe50,naledi_van der merwe50@example.co.za,+27714799910,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1663.65,TRUE,8709195123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16898,michael_mokoena98,michael_mokoena98@example.co.za,+27713192005,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,1285.94,TRUE,8908235123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL16899,johan_van der merwe86,johan_van der merwe86@example.co.za,+27605255353,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,1886.81,TRUE,7209195123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16900,johan_botha68,johan_botha68@example.co.za,+27606854250,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,582.13,TRUE,8011025123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16901,sipho_khumalo48,sipho_khumalo48@example.co.za,+27607061737,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,415.02,TRUE,7707255123081,Android App,FALSE,FALSE,2026-05-15,Active
PL16902,thabo_khumalo40,thabo_khumalo40@example.co.za,+27608015621,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1183.64,TRUE,7910055123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL16903,sipho_zulu43,sipho_zulu43@example.co.za,+27825650100,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2124.34,TRUE,6605275123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL16904,naledi_khumalo96,naledi_khumalo96@example.co.za,+27713695068,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,102.25,TRUE,0601235123081,Web Portal,FALSE,FALSE,2026-05-15,Active
